OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00529,9.63
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0158,CST-00922,0.05
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00418,1.3
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00100,14.83
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00418,23.38
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00418,0.08
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00100,7.18
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00100,3
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00823,22.5
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00973,19.5
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00621,4.5
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00621,6
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0402,CST-00049,24.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0402,CST-00049,24.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00049,24.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,12.38
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00080,1.5
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00080,3
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0002,CST-00080,2.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0207,CST-00080,0.4
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00284,1.38
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00284,23.38
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00973,6
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,12.38
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00008,24.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0108,CST-00008,24.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00284,24.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00284,24.75
19/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00284,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,25.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,25.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00003,25.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00003,25.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00747,25.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00747,25.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0108,CST-00432,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00051,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00975,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00975,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00975,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00277,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,1.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,17.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,3.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0276,CST-00059,16.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0276,CST-00059,8.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00750,6
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00149,6.88
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0287,CST-00959,0.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0114,CST-00922,0.03
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0218,CST-00759,0.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,2.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,22
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,24.73
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00002,0.03
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0150,CST-00080,0.05
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,1.38
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00289,13.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,23.38
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0167,CST-00706,12.38
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00670,13.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00670,11
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,6.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0402,CST-00049,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0402,CST-00049,24.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,2.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,1.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,1.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,17.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,1.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,12.5
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,8.75
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,1.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00003,15
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00759,0.25
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00747,6
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00289,11
20/12/2024,CHINA-WAREHOUSE,Truck,MAT-0239,CST-00706,12.38
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,25.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,25.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00676,25.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00017,25.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00135,25.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00315,25.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00940,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0402,CST-00487,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00940,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00487,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00684,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00684,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00684,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00684,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00684,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00684,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00445,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00445,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00445,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00657,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0108,CST-00289,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00112,1.13
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0285,CST-00112,16.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0285,CST-00112,1.38
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0285,CST-00112,0.73
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00672,6.88
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,17.8
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,7.7
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00987,6
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00988,15
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,11
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0358,CST-00922,0.08
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0393,CST-00890,0.5
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0106,CST-00289,9.63
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00922,0.1
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00112,0.53
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00049,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00049,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0273,CST-00289,13.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00289,1.38
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00487,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00487,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00363,24.75
21/12/2024,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00363,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00313,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00383,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00133,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00940,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00133,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00989,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00975,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00046,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00417,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00417,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00030,22.5
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,12.85
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,23.38
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,5.5
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,19.25
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,2.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,1.38
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,5.83
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,22
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,24.4
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,12.4
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,12.35
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,15.13
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,6.08
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,9.63
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,0.35
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00417,19.25
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00417,5.5
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00080,1.38
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00712,1.5
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00990,0.5
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00990,0.5
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00355,4.13
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00011,11.9
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00355,20.63
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00289,13.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00011,12.85
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00922,0.03
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00289,11
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,24.75
23/12/2024,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00008,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00991,25.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00525,25.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00417,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00487,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00169,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0087,CST-00487,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00269,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0402,CST-00658,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00513,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0394,CST-00513,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00120,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00767,24.75
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00003,4.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00160,3
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0291,CST-00655,0.3
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00334,12.25
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0011,CST-00793,5.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00334,0.13
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0291,CST-00655,0.1
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00922,0.1
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,25.43
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,0.08
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0011,CST-00474,4.13
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00215,1.38
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00215,1.3
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0315,CST-00215,0.08
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0011,CST-00474,1.38
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0178,CST-00057,16.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,4.13
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00685,20.63
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00417,23.38
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00417,1.38
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00733,0.2
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00080,0.15
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00017,0.4
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00100,15.13
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00017,9.48
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00100,5.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00100,22
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0115,CST-00289,14.35
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0069,CST-00052,0.03
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00100,1.38
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00017,14.88
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00894,5.8
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00894,15.2
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00100,3
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00100,3
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00080,0.03
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00733,0.2
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00057,0.25
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00057,7.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,19.5
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00057,1.23
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00492,6
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00057,0.03
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0374,CST-00052,0.03
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00289,6.88
24/12/2024,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00160,3
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00747,25.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,25.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00013,25.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00872,25.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00992,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00782,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00782,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00007,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0108,CST-00007,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0341,CST-00008,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00312,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0120,CST-00989,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00108,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00120,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00417,24.75
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00719,2.72
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0284,CST-00027,0.03
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00940,13.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00017,0.3
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00014,10.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0273,CST-00017,0.4
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,6.88
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,17.88
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,17.88
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,6.88
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,19.28
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,5.48
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00993,15
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00957,1.38
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00778,7.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0417,CST-00216,12.35
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00120,11
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00417,11
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00011,16.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,19.25
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00184,4.13
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00017,17.88
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00017,6.88
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,4.13
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,20.63
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00011,0.03
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,5.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00011,8.23
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00525,3
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00525,22.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0429,CST-00945,0.25
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00135,10.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00487,24.03
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00778,10.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00778,6
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00778,1.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00957,1.38
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00957,1.38
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00184,0.03
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0118,CST-00184,20.6
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00363,8.25
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00363,16.5
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00487,0.73
25/12/2024,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,25.5
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00747,25.5
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00435,25.5
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,25.5
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,25.5
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,25.5
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00994,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0087,CST-00658,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00072,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00700,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00700,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0038,CST-00700,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00995,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0232,CST-00995,24.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0106,CST-00284,17.88
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,1.38
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00046,15.45
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00046,9.3
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,2.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,22
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,2.75
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,20.63
26/12/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00923,12.38
