Month,PLANT_NAME,MATERIAL_NAME,UNRESRICTED_STOCK
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0329,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0330,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0331,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0332,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0333,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0334,24750
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0335,952775
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0336,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0337,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0338,19025
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0339,23900
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0340,2393250
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0341,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0342,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0343,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0344,148350
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0345,371325
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0346,9625
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0347,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0348,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0349,148500
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0350,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0351,20600
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0352,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0353,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0354,244750
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0355,237700
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0356,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0357,9850
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0358,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0359,4100
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0360,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0361,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0362,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0363,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0364,24750
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0365,42275
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0366,186250
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0367,73875
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0368,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0369,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0370,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0371,495000
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0372,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0373,1325
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0374,350825
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0375,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0376,24000
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0377,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0378,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0379,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0380,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0381,2288925
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0382,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0383,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0384,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0385,11675
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0386,6825
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0387,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0388,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0389,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0390,28700
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0391,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0392,24750
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0393,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0394,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0395,551275
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0396,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0397,191300
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0398,76259
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0399,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0400,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0401,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0402,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0403,7850
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0404,196450
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0405,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0406,24675
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0407,75
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0408,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0409,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0410,499175
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0411,99000
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0412,7200
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0413,846975
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0414,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0415,440000
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0416,47150
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0417,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0418,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0419,173150
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0420,4075
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0421,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0422,4100
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0423,196425
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0424,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0425,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0426,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0427,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0428,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0429,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0430,0
2024-06-01,SINGAPORE-WAREHOUSE,MAT-0431,0
2024-07-01,CHINA-WAREHOUSE,MAT-0001,1775400
2024-07-01,CHINA-WAREHOUSE,MAT-0002,410900
2024-07-01,CHINA-WAREHOUSE,MAT-0003,97920
2024-07-01,CHINA-WAREHOUSE,MAT-0004,72000
2024-07-01,CHINA-WAREHOUSE,MAT-0005,0
2024-07-01,CHINA-WAREHOUSE,MAT-0006,0
2024-07-01,CHINA-WAREHOUSE,MAT-0007,1039600
2024-07-01,CHINA-WAREHOUSE,MAT-0008,0
2024-07-01,CHINA-WAREHOUSE,MAT-0009,297700
2024-07-01,CHINA-WAREHOUSE,MAT-0010,84
2024-07-01,CHINA-WAREHOUSE,MAT-0011,216825
2024-07-01,CHINA-WAREHOUSE,MAT-0012,22000
2024-07-01,CHINA-WAREHOUSE,MAT-0013,420575
2024-07-01,CHINA-WAREHOUSE,MAT-0014,0
2024-07-01,CHINA-WAREHOUSE,MAT-0015,374800
2024-07-01,CHINA-WAREHOUSE,MAT-0016,0
2024-07-01,CHINA-WAREHOUSE,MAT-0017,39900
2024-07-01,CHINA-WAREHOUSE,MAT-0018,305125
2024-07-01,CHINA-WAREHOUSE,MAT-0019,0
2024-07-01,CHINA-WAREHOUSE,MAT-0020,0
2024-07-01,CHINA-WAREHOUSE,MAT-0021,0
2024-07-01,CHINA-WAREHOUSE,MAT-0022,0
2024-07-01,CHINA-WAREHOUSE,MAT-0023,0
2024-07-01,CHINA-WAREHOUSE,MAT-0024,0
2024-07-01,CHINA-WAREHOUSE,MAT-0025,0
2024-07-01,CHINA-WAREHOUSE,MAT-0026,0
2024-07-01,CHINA-WAREHOUSE,MAT-0027,0
2024-07-01,CHINA-WAREHOUSE,MAT-0028,0
2024-07-01,CHINA-WAREHOUSE,MAT-0029,0
2024-07-01,CHINA-WAREHOUSE,MAT-0030,0
2024-07-01,CHINA-WAREHOUSE,MAT-0031,0
2024-07-01,CHINA-WAREHOUSE,MAT-0032,264425
2024-07-01,CHINA-WAREHOUSE,MAT-0033,0
2024-07-01,CHINA-WAREHOUSE,MAT-0034,0
2024-07-01,CHINA-WAREHOUSE,MAT-0035,915800
2024-07-01,CHINA-WAREHOUSE,MAT-0036,159290
2024-07-01,CHINA-WAREHOUSE,MAT-0037,48125
2024-07-01,CHINA-WAREHOUSE,MAT-0038,0
2024-07-01,CHINA-WAREHOUSE,MAT-0039,0
2024-07-01,CHINA-WAREHOUSE,MAT-0040,0
2024-07-01,CHINA-WAREHOUSE,MAT-0041,0
2024-07-01,CHINA-WAREHOUSE,MAT-0042,90425
2024-07-01,CHINA-WAREHOUSE,MAT-0043,0
2024-07-01,CHINA-WAREHOUSE,MAT-0044,0
2024-07-01,CHINA-WAREHOUSE,MAT-0045,24
2024-07-01,CHINA-WAREHOUSE,MAT-0046,1011800
2024-07-01,CHINA-WAREHOUSE,MAT-0047,196900
2024-07-01,CHINA-WAREHOUSE,MAT-0048,107
2024-07-01,CHINA-WAREHOUSE,MAT-0049,130400
2024-07-01,CHINA-WAREHOUSE,MAT-0050,181200
2024-07-01,CHINA-WAREHOUSE,MAT-0051,0
2024-07-01,CHINA-WAREHOUSE,MAT-0052,158400
2024-07-01,CHINA-WAREHOUSE,MAT-0053,469025
2024-07-01,CHINA-WAREHOUSE,MAT-0054,28550
2024-07-01,CHINA-WAREHOUSE,MAT-0055,954650
2024-07-01,CHINA-WAREHOUSE,MAT-0056,1825275
2024-07-01,CHINA-WAREHOUSE,MAT-0057,14700
2024-07-01,CHINA-WAREHOUSE,MAT-0058,1978
2024-07-01,CHINA-WAREHOUSE,MAT-0059,562
2024-07-01,CHINA-WAREHOUSE,MAT-0060,74250
2024-07-01,CHINA-WAREHOUSE,MAT-0061,0
2024-07-01,CHINA-WAREHOUSE,MAT-0062,0
2024-07-01,CHINA-WAREHOUSE,MAT-0063,0
2024-07-01,CHINA-WAREHOUSE,MAT-0064,0
2024-07-01,CHINA-WAREHOUSE,MAT-0065,587400
2024-07-01,CHINA-WAREHOUSE,MAT-0066,70900
2024-07-01,CHINA-WAREHOUSE,MAT-0067,24750
2024-07-01,CHINA-WAREHOUSE,MAT-0068,24750
2024-07-01,CHINA-WAREHOUSE,MAT-0069,24750
2024-07-01,CHINA-WAREHOUSE,MAT-0070,24750
2024-07-01,CHINA-WAREHOUSE,MAT-0071,0
2024-07-01,CHINA-WAREHOUSE,MAT-0072,0
2024-07-01,CHINA-WAREHOUSE,MAT-0073,0
2024-07-01,CHINA-WAREHOUSE,MAT-0074,0
2024-07-01,CHINA-WAREHOUSE,MAT-0075,0
2024-07-01,CHINA-WAREHOUSE,MAT-0076,0
2024-07-01,CHINA-WAREHOUSE,MAT-0077,0
2024-07-01,CHINA-WAREHOUSE,MAT-0078,34
2024-07-01,CHINA-WAREHOUSE,MAT-0079,0
2024-07-01,CHINA-WAREHOUSE,MAT-0080,0
2024-07-01,CHINA-WAREHOUSE,MAT-0081,0
2024-07-01,CHINA-WAREHOUSE,MAT-0082,1095550
2024-07-01,CHINA-WAREHOUSE,MAT-0083,0
2024-07-01,CHINA-WAREHOUSE,MAT-0084,1630850
2024-07-01,CHINA-WAREHOUSE,MAT-0085,528725
2024-07-01,CHINA-WAREHOUSE,MAT-0086,120500
2024-07-01,CHINA-WAREHOUSE,MAT-0087,24750
2024-07-01,CHINA-WAREHOUSE,MAT-0088,0
2024-07-01,CHINA-WAREHOUSE,MAT-0089,0
2024-07-01,CHINA-WAREHOUSE,MAT-0090,0
2024-07-01,CHINA-WAREHOUSE,MAT-0091,51000
2024-07-01,CHINA-WAREHOUSE,MAT-0092,1527900
2024-07-01,CHINA-WAREHOUSE,MAT-0093,0
2024-07-01,CHINA-WAREHOUSE,MAT-0094,1800
2024-07-01,CHINA-WAREHOUSE,MAT-0095,1448
2024-07-01,CHINA-WAREHOUSE,MAT-0096,173125
2024-07-01,CHINA-WAREHOUSE,MAT-0097,119850
2024-07-01,CHINA-WAREHOUSE,MAT-0098,373675
2024-07-01,CHINA-WAREHOUSE,MAT-0099,909125
2024-07-01,CHINA-WAREHOUSE,MAT-0100,1891
2024-07-01,CHINA-WAREHOUSE,MAT-0101,215150
2024-07-01,CHINA-WAREHOUSE,MAT-0102,0
2024-07-01,CHINA-WAREHOUSE,MAT-0103,0
2024-07-01,CHINA-WAREHOUSE,MAT-0104,16875
2024-07-01,CHINA-WAREHOUSE,MAT-0105,9600
2024-07-01,CHINA-WAREHOUSE,MAT-0106,78075
2024-07-01,CHINA-WAREHOUSE,MAT-0107,36400
2024-07-01,CHINA-WAREHOUSE,MAT-0108,0
2024-07-01,CHINA-WAREHOUSE,MAT-0109,0
2024-07-01,CHINA-WAREHOUSE,MAT-0110,0
2024-07-01,CHINA-WAREHOUSE,MAT-0111,582450
2024-07-01,CHINA-WAREHOUSE,MAT-0112,2264625
2024-07-01,CHINA-WAREHOUSE,MAT-0113,1700
2024-07-01,CHINA-WAREHOUSE,MAT-0114,375
2024-07-01,CHINA-WAREHOUSE,MAT-0115,14350
2024-07-01,CHINA-WAREHOUSE,MAT-0116,241050
2024-07-01,CHINA-WAREHOUSE,MAT-0117,0
2024-07-01,CHINA-WAREHOUSE,MAT-0118,24650
2024-07-01,CHINA-WAREHOUSE,MAT-0119,4125
2024-07-01,CHINA-WAREHOUSE,MAT-0120,0
2024-07-01,CHINA-WAREHOUSE,MAT-0121,0
2024-07-01,CHINA-WAREHOUSE,MAT-0122,0
2024-07-01,CHINA-WAREHOUSE,MAT-0123,0
2024-07-01,CHINA-WAREHOUSE,MAT-0124,0
2024-07-01,CHINA-WAREHOUSE,MAT-0125,0
2024-07-01,CHINA-WAREHOUSE,MAT-0126,0
2024-07-01,CHINA-WAREHOUSE,MAT-0127,0
2024-07-01,CHINA-WAREHOUSE,MAT-0128,114
2024-07-01,CHINA-WAREHOUSE,MAT-0129,0
2024-07-01,CHINA-WAREHOUSE,MAT-0130,0
2024-07-01,CHINA-WAREHOUSE,MAT-0131,0
2024-07-01,CHINA-WAREHOUSE,MAT-0132,0
2024-07-01,CHINA-WAREHOUSE,MAT-0133,0
2024-07-01,CHINA-WAREHOUSE,MAT-0134,0
2024-07-01,CHINA-WAREHOUSE,MAT-0135,0
2024-07-01,CHINA-WAREHOUSE,MAT-0136,0
2024-07-01,CHINA-WAREHOUSE,MAT-0137,457150
2024-07-01,CHINA-WAREHOUSE,MAT-0138,23725
2024-07-01,CHINA-WAREHOUSE,MAT-0139,0
2024-07-01,CHINA-WAREHOUSE,MAT-0140,0
2024-07-01,CHINA-WAREHOUSE,MAT-0141,160902
2024-07-01,CHINA-WAREHOUSE,MAT-0142,1127400
2024-07-01,CHINA-WAREHOUSE,MAT-0143,748650
2024-07-01,CHINA-WAREHOUSE,MAT-0144,767575
2024-07-01,CHINA-WAREHOUSE,MAT-0145,5201475
2024-07-01,CHINA-WAREHOUSE,MAT-0146,25100
2024-07-01,CHINA-WAREHOUSE,MAT-0147,31425
2024-07-01,CHINA-WAREHOUSE,MAT-0148,73150
2024-07-01,CHINA-WAREHOUSE,MAT-0149,0
2024-07-01,CHINA-WAREHOUSE,MAT-0150,151400
2024-07-01,CHINA-WAREHOUSE,MAT-0151,133725
2024-07-01,CHINA-WAREHOUSE,MAT-0152,40950
2024-07-01,CHINA-WAREHOUSE,MAT-0153,203775
2024-07-01,CHINA-WAREHOUSE,MAT-0154,69100
2024-07-01,CHINA-WAREHOUSE,MAT-0155,467
2024-07-01,CHINA-WAREHOUSE,MAT-0156,995525
2024-07-01,CHINA-WAREHOUSE,MAT-0157,600
2024-07-01,CHINA-WAREHOUSE,MAT-0158,280275
2024-07-01,CHINA-WAREHOUSE,MAT-0159,261225
2024-07-01,CHINA-WAREHOUSE,MAT-0160,222750
2024-07-01,CHINA-WAREHOUSE,MAT-0161,99000
2024-07-01,CHINA-WAREHOUSE,MAT-0162,24750
2024-07-01,CHINA-WAREHOUSE,MAT-0163,534800
2024-07-01,CHINA-WAREHOUSE,MAT-0164,37125
2024-07-01,CHINA-WAREHOUSE,MAT-0165,39825
2024-07-01,CHINA-WAREHOUSE,MAT-0166,256050
2024-07-01,CHINA-WAREHOUSE,MAT-0167,148500
2024-07-01,CHINA-WAREHOUSE,MAT-0168,0
2024-07-01,CHINA-WAREHOUSE,MAT-0169,0
2024-07-01,CHINA-WAREHOUSE,MAT-0170,0
2024-07-01,CHINA-WAREHOUSE,MAT-0171,0
2024-07-01,CHINA-WAREHOUSE,MAT-0172,0
2024-07-01,CHINA-WAREHOUSE,MAT-0173,0
2024-07-01,CHINA-WAREHOUSE,MAT-0174,60750
2024-07-01,CHINA-WAREHOUSE,MAT-0175,130475
2024-07-01,CHINA-WAREHOUSE,MAT-0176,178125
2024-07-01,CHINA-WAREHOUSE,MAT-0177,2425
2024-07-01,CHINA-WAREHOUSE,MAT-0178,48750
2024-07-01,CHINA-WAREHOUSE,MAT-0179,7775
2024-07-01,CHINA-WAREHOUSE,MAT-0180,36875
2024-07-01,CHINA-WAREHOUSE,MAT-0181,0
2024-07-01,CHINA-WAREHOUSE,MAT-0182,0
2024-07-01,CHINA-WAREHOUSE,MAT-0183,0
2024-07-01,CHINA-WAREHOUSE,MAT-0184,0
2024-07-01,CHINA-WAREHOUSE,MAT-0185,0
2024-07-01,CHINA-WAREHOUSE,MAT-0186,0
2024-07-01,CHINA-WAREHOUSE,MAT-0187,0
2024-07-01,CHINA-WAREHOUSE,MAT-0188,425525
2024-07-01,CHINA-WAREHOUSE,MAT-0189,0
2024-07-01,CHINA-WAREHOUSE,MAT-0190,297000
2024-07-01,CHINA-WAREHOUSE,MAT-0191,0
2024-07-01,CHINA-WAREHOUSE,MAT-0192,0
2024-07-01,CHINA-WAREHOUSE,MAT-0193,242760
2024-07-01,CHINA-WAREHOUSE,MAT-0194,169
2024-07-01,CHINA-WAREHOUSE,MAT-0195,546600
2024-07-01,CHINA-WAREHOUSE,MAT-0196,262125
2024-07-01,CHINA-WAREHOUSE,MAT-0197,102325
2024-07-01,CHINA-WAREHOUSE,MAT-0198,1007300
2024-07-01,CHINA-WAREHOUSE,MAT-0199,18267
2024-07-01,CHINA-WAREHOUSE,MAT-0200,0
2024-07-01,CHINA-WAREHOUSE,MAT-0201,631500
2024-07-01,CHINA-WAREHOUSE,MAT-0202,47125
2024-07-01,CHINA-WAREHOUSE,MAT-0203,0
2024-07-01,CHINA-WAREHOUSE,MAT-0204,10200
2024-07-01,CHINA-WAREHOUSE,MAT-0205,157
2024-07-01,CHINA-WAREHOUSE,MAT-0206,57075
2024-07-01,CHINA-WAREHOUSE,MAT-0207,53800
2024-07-01,CHINA-WAREHOUSE,MAT-0208,0
2024-07-01,CHINA-WAREHOUSE,MAT-0209,300
2024-07-01,CHINA-WAREHOUSE,MAT-0210,0
2024-07-01,CHINA-WAREHOUSE,MAT-0211,0
2024-07-01,CHINA-WAREHOUSE,MAT-0212,0
2024-07-01,CHINA-WAREHOUSE,MAT-0213,0
2024-07-01,CHINA-WAREHOUSE,MAT-0214,144
2024-07-01,CHINA-WAREHOUSE,MAT-0215,7700
2024-07-01,CHINA-WAREHOUSE,MAT-0216,0
2024-07-01,CHINA-WAREHOUSE,MAT-0217,150200
2024-07-01,CHINA-WAREHOUSE,MAT-0218,750
2024-07-01,CHINA-WAREHOUSE,MAT-0219,0
2024-07-01,CHINA-WAREHOUSE,MAT-0220,0
2024-07-01,CHINA-WAREHOUSE,MAT-0221,0
2024-07-01,CHINA-WAREHOUSE,MAT-0222,0
2024-07-01,CHINA-WAREHOUSE,MAT-0223,0
2024-07-01,CHINA-WAREHOUSE,MAT-0224,0
2024-07-01,CHINA-WAREHOUSE,MAT-0225,0
2024-07-01,CHINA-WAREHOUSE,MAT-0226,0
2024-07-01,CHINA-WAREHOUSE,MAT-0227,0
2024-07-01,CHINA-WAREHOUSE,MAT-0228,0
2024-07-01,CHINA-WAREHOUSE,MAT-0229,1474950
2024-07-01,CHINA-WAREHOUSE,MAT-0230,0
2024-07-01,CHINA-WAREHOUSE,MAT-0231,6725
2024-07-01,CHINA-WAREHOUSE,MAT-0232,222750
2024-07-01,CHINA-WAREHOUSE,MAT-0233,49075
2024-07-01,CHINA-WAREHOUSE,MAT-0234,25300
2024-07-01,CHINA-WAREHOUSE,MAT-0235,0
2024-07-01,CHINA-WAREHOUSE,MAT-0236,99450
2024-07-01,CHINA-WAREHOUSE,MAT-0237,773975
2024-07-01,CHINA-WAREHOUSE,MAT-0238,0
2024-07-01,CHINA-WAREHOUSE,MAT-0239,0
2024-07-01,CHINA-WAREHOUSE,MAT-0240,0
2024-07-01,CHINA-WAREHOUSE,MAT-0241,0
2024-07-01,CHINA-WAREHOUSE,MAT-0242,0
2024-07-01,CHINA-WAREHOUSE,MAT-0243,0
2024-07-01,CHINA-WAREHOUSE,MAT-0244,0
2024-07-01,CHINA-WAREHOUSE,MAT-0245,0
2024-07-01,CHINA-WAREHOUSE,MAT-0246,147050
2024-07-01,CHINA-WAREHOUSE,MAT-0247,0
2024-07-01,CHINA-WAREHOUSE,MAT-0248,0
2024-07-01,CHINA-WAREHOUSE,MAT-0249,0
2024-07-01,CHINA-WAREHOUSE,MAT-0250,250
2024-07-01,CHINA-WAREHOUSE,MAT-0251,0
2024-07-01,CHINA-WAREHOUSE,MAT-0252,0
2024-07-01,CHINA-WAREHOUSE,MAT-0253,0
2024-07-01,CHINA-WAREHOUSE,MAT-0254,17800
2024-07-01,CHINA-WAREHOUSE,MAT-0255,0
2024-07-01,CHINA-WAREHOUSE,MAT-0256,98825
2024-07-01,CHINA-WAREHOUSE,MAT-0257,220
2024-07-01,CHINA-WAREHOUSE,MAT-0258,2113
2024-07-01,CHINA-WAREHOUSE,MAT-0259,0
2024-07-01,CHINA-WAREHOUSE,MAT-0260,1800
2024-07-01,CHINA-WAREHOUSE,MAT-0261,510650
2024-07-01,CHINA-WAREHOUSE,MAT-0262,49500
2024-07-01,CHINA-WAREHOUSE,MAT-0263,900
2024-07-01,CHINA-WAREHOUSE,MAT-0264,587325
2024-07-01,CHINA-WAREHOUSE,MAT-0265,1167200
2024-07-01,CHINA-WAREHOUSE,MAT-0266,86050
2024-07-01,CHINA-WAREHOUSE,MAT-0267,1531100
2024-07-01,CHINA-WAREHOUSE,MAT-0268,485875
2024-07-01,CHINA-WAREHOUSE,MAT-0269,0
2024-07-01,CHINA-WAREHOUSE,MAT-0270,1181550
2024-07-01,CHINA-WAREHOUSE,MAT-0271,600
2024-07-01,CHINA-WAREHOUSE,MAT-0272,50
2024-07-01,CHINA-WAREHOUSE,MAT-0273,121000
2024-07-01,CHINA-WAREHOUSE,MAT-0274,0
2024-07-01,CHINA-WAREHOUSE,MAT-0275,0
2024-07-01,CHINA-WAREHOUSE,MAT-0276,607150
2024-07-01,CHINA-WAREHOUSE,MAT-0277,0
2024-07-01,CHINA-WAREHOUSE,MAT-0278,0
2024-07-01,CHINA-WAREHOUSE,MAT-0279,294
2024-07-01,CHINA-WAREHOUSE,MAT-0280,400
2024-07-01,CHINA-WAREHOUSE,MAT-0281,0
2024-07-01,CHINA-WAREHOUSE,MAT-0282,0
2024-07-01,CHINA-WAREHOUSE,MAT-0283,8286
2024-07-01,CHINA-WAREHOUSE,MAT-0284,60000
2024-07-01,CHINA-WAREHOUSE,MAT-0285,233750
2024-07-01,CHINA-WAREHOUSE,MAT-0286,0
2024-07-01,CHINA-WAREHOUSE,MAT-0287,0
2024-07-01,CHINA-WAREHOUSE,MAT-0288,0
2024-07-01,CHINA-WAREHOUSE,MAT-0289,0
2024-07-01,CHINA-WAREHOUSE,MAT-0290,24700
2024-07-01,CHINA-WAREHOUSE,MAT-0291,24150
2024-07-01,CHINA-WAREHOUSE,MAT-0292,0
2024-07-01,CHINA-WAREHOUSE,MAT-0293,0
2024-07-01,CHINA-WAREHOUSE,MAT-0294,0
2024-07-01,CHINA-WAREHOUSE,MAT-0295,105450
2024-07-01,CHINA-WAREHOUSE,MAT-0296,24750
2024-07-01,CHINA-WAREHOUSE,MAT-0297,0
2024-07-01,CHINA-WAREHOUSE,MAT-0298,0
2024-07-01,CHINA-WAREHOUSE,MAT-0299,0
2024-07-01,CHINA-WAREHOUSE,MAT-0300,0
2024-07-01,CHINA-WAREHOUSE,MAT-0301,0
2024-07-01,CHINA-WAREHOUSE,MAT-0302,0
2024-07-01,CHINA-WAREHOUSE,MAT-0303,0
2024-07-01,CHINA-WAREHOUSE,MAT-0304,0
2024-07-01,CHINA-WAREHOUSE,MAT-0305,0
2024-07-01,CHINA-WAREHOUSE,MAT-0306,0
2024-07-01,CHINA-WAREHOUSE,MAT-0307,0
2024-07-01,CHINA-WAREHOUSE,MAT-0308,0
2024-07-01,CHINA-WAREHOUSE,MAT-0309,0
2024-07-01,CHINA-WAREHOUSE,MAT-0310,0
2024-07-01,CHINA-WAREHOUSE,MAT-0311,15946
2024-07-01,CHINA-WAREHOUSE,MAT-0312,46850
2024-07-01,CHINA-WAREHOUSE,MAT-0313,1825
2024-07-01,CHINA-WAREHOUSE,MAT-0314,1008175
2024-07-01,CHINA-WAREHOUSE,MAT-0315,890925
2024-07-01,CHINA-WAREHOUSE,MAT-0316,110975
2024-07-01,CHINA-WAREHOUSE,MAT-0317,308925
2024-07-01,CHINA-WAREHOUSE,MAT-0318,550
2024-07-01,CHINA-WAREHOUSE,MAT-0319,110300
2024-07-01,CHINA-WAREHOUSE,MAT-0320,725
2024-07-01,CHINA-WAREHOUSE,MAT-0321,155600
2024-07-01,CHINA-WAREHOUSE,MAT-0322,179900
2024-07-01,CHINA-WAREHOUSE,MAT-0323,220600
2024-07-01,CHINA-WAREHOUSE,MAT-0324,339350
2024-07-01,CHINA-WAREHOUSE,MAT-0325,527150
2024-07-01,CHINA-WAREHOUSE,MAT-0326,58700
2024-07-01,CHINA-WAREHOUSE,MAT-0327,256925
2024-07-01,CHINA-WAREHOUSE,MAT-0328,994725
2024-07-01,CHINA-WAREHOUSE,MAT-0329,22775
2024-07-01,CHINA-WAREHOUSE,MAT-0330,24275
2024-07-01,CHINA-WAREHOUSE,MAT-0331,12
2024-07-01,CHINA-WAREHOUSE,MAT-0332,3678300
2024-07-01,CHINA-WAREHOUSE,MAT-0333,0
2024-07-01,CHINA-WAREHOUSE,MAT-0334,43600
2024-07-01,CHINA-WAREHOUSE,MAT-0335,0
2024-07-01,CHINA-WAREHOUSE,MAT-0336,0
2024-07-01,CHINA-WAREHOUSE,MAT-0337,0
2024-07-01,CHINA-WAREHOUSE,MAT-0338,8750
2024-07-01,CHINA-WAREHOUSE,MAT-0339,31525
2024-07-01,CHINA-WAREHOUSE,MAT-0340,464625
2024-07-01,CHINA-WAREHOUSE,MAT-0341,891000
2024-07-01,CHINA-WAREHOUSE,MAT-0342,0
2024-07-01,CHINA-WAREHOUSE,MAT-0343,0
2024-07-01,CHINA-WAREHOUSE,MAT-0344,0
